Date,Day,Month,Day_of_Week,Is_Weekend,Day_Type,Is_Festival,Store_ID,Store_Type,Location_Type,Item_Name,Category,Units_Stocked,Units_Sold,Units_Remaining,Unit_Price,Discount,Revenue,Demand_Level,Suggested_Next_Stock,Store_Type_Encoded,Location_Type_Encoded,Category_Encoded,Day_Type_Encoded,Lag_1_Units_Sold,Lag_1_Revenue,Lag_7_Units_Sold,Lag_7_Revenue,Rolling_Mean_7d_Units_Sold,Rolling_Mean_7d_Revenue,Rolling_Std_7d_Units_Sold,Rolling_Std_7d_Revenue,Sell_Through_Ratio,Stock_Remaining_Ratio,Revenue_Per_Unit_Stocked,Discount_Applied,High_Demand_Flag,Low_Stock_Flag
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,52,44,8,73.74,0.0,3244.72,Medium,53,1,2,0,0,2.0,378.88,61.0,2779.85,18.285714285714285,875.9771428571429,23.01966033426129,1128.5229449700228,0.8461538461538461,0.15384615384615385,62.39846153846153,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,39,35,4,121.58,0.078,3921.88,Medium,43,1,2,0,0,44.0,3244.72,58.0,1350.72,15.0,1243.2857142857142,17.349351572897493,1620.1398371833754,0.8974358974358975,0.10256410256410256,100.56102564102564,1,0,1
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,23,13,10,44.73,0.0,581.49,Medium,19,1,2,0,0,35.0,3921.88,8.0,416.41,15.714285714285714,1266.8685714285714,17.11446060805781,1607.2479384901867,0.5652173913043478,0.43478260869565216,25.28217391304348,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,40,29,11,142.81,0.0,4141.42,Medium,36,1,2,0,0,13.0,581.49,12.0,571.71,18.142857142857142,1776.8271428571427,17.695842933945183,1891.1580173156194,0.725,0.275,103.5355,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,73,57,16,29.56,0.09,1533.61,Medium,67,1,2,0,0,29.0,4141.42,2.0,53.59,26.0,1988.2585714285717,21.197484127446202,1743.3472337185976,0.7808219178082192,0.2191780821917808,21.00835616438356,1,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,37,29,8,75.76,0.0,2197.11,Medium,36,1,2,0,0,57.0,1533.61,2.0,115.81,29.857142857142858,2285.587142857143,18.370525046285167,1535.9189852084678,0.7837837837837838,0.21621621621621623,59.381351351351356,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,34,16,18,65.89,0.0,1054.31,Low,22,1,2,0,0,29.0,2197.11,2.0,378.88,31.857142857142858,2382.077142857143,15.345233477408891,1412.4223759168065,0.47058823529411764,0.5294117647058824,31.009117647058822,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,29,23,6,43.09,0.0,991.01,Medium,30,1,2,0,0,16.0,1054.31,44.0,3244.72,28.857142857142858,2060.1185714285716,14.610824428354158,1439.6142801045542,0.7931034482758621,0.20689655172413793,34.172758620689656,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,41,32,9,15.63,0.0,500.28,Medium,40,1,2,0,0,23.0,991.01,35.0,3921.88,28.428571428571427,1571.3185714285714,14.443650771846007,1273.4073925813982,0.7804878048780488,0.21951219512195122,12.201951219512194,0,0,0
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,9,8,1,44.15,0.0,353.18,Medium,13,1,2,1,0,32.0,500.28,13.0,581.49,27.714285714285715,1538.702857142857,15.424161627289894,1305.5045518587103,0.8888888888888888,0.1111111111111111,39.242222222222225,0,0,1
03-01-2025,3,1,4,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,7,4,3,32.49,0.0,129.94,Medium,9,1,2,1,0,8.0,353.18,29.0,4141.42,24.142857142857142,965.6342857142857,17.789777696086894,723.1500488109247,0.5714285714285714,0.42857142857142855,18.562857142857144,0,0,1
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,5,4,1,24.91,0.0,99.62,Medium,9,1,2,1,0,4.0,129.94,57.0,1533.61,16.571428571428573,760.7785714285716,11.716898663286065,738.3877982792135,0.8,0.2,19.924,0,0,1
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,5,3,2,40.57,0.0,121.72,Medium,8,1,2,1,0,4.0,99.62,29.0,2197.11,12.857142857142858,464.2942857142857,11.231333720572003,408.51899326948194,0.6,0.4,24.344,0,0,1
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,7,4,3,220.6,0.119,777.03,Medium,9,1,2,1,0,3.0,121.72,16.0,1054.31,11.142857142857142,424.68285714285713,11.582005747833914,351.1951580301413,0.5714285714285714,0.42857142857142855,111.00428571428571,1,0,1
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,28,19,9,64.02,0.0,1216.36,Medium,25,1,2,0,0,4.0,777.03,23.0,991.01,10.571428571428571,456.8757142857143,10.982670331893257,416.09290620634755,0.6785714285714286,0.32142857142857145,43.44142857142857,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,41,34,7,124.4,0.0,4229.76,Medium,42,1,2,0,0,19.0,1216.36,32.0,500.28,10.857142857142858,989.6585714285715,11.639423975274342,1487.9834637794054,0.8292682926829268,0.17073170731707318,103.1648780487805,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,27,20,7,27.14,0.0,542.75,Medium,27,1,2,0,0,34.0,4229.76,8.0,353.18,12.571428571428571,1016.74,12.02576598886941,1476.1468537942528,0.7407407407407407,0.25925925925925924,20.10185185185185,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,72,41,31,190.41,0.0,7806.83,Medium,50,1,2,0,0,20.0,542.75,4.0,129.94,17.857142857142858,2113.4385714285713,15.312615402869326,2885.992922025443,0.5694444444444444,0.4305555555555556,108.42819444444444,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,48,34,14,25.46,0.0,865.76,Medium,42,1,2,0,0,41.0,7806.83,4.0,99.62,22.142857142857142,2222.887142857143,14.982529508604042,2810.4304096924034,0.7083333333333334,0.2916666666666667,18.036666666666665,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,29,29,0,79.85,0.0,2315.67,High,36,1,2,0,0,34.0,865.76,3.0,121.72,25.857142857142858,2536.308571428571,12.455635557564191,2655.095380568142,1.0,0.0,79.85068965517242,0,1,1
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,39,33,6,103.09,0.0,3401.86,Medium,41,1,2,0,0,29.0,2315.67,4.0,777.03,30.0,2911.284285714286,8.00000000000001,2548.43283735225,0.8461538461538461,0.15384615384615385,87.22717948717948,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,57,45,12,57.37,0.0,2581.49,Medium,54,1,2,0,0,33.0,3401.86,19.0,1216.36,33.714285714285715,3106.3028571428576,8.077010290825148,2447.33970510644,0.7894736842105263,0.21052631578947367,45.289298245614034,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,45,28,17,15.51,0.0,434.34,Medium,35,1,2,0,0,45.0,2581.49,34.0,4229.76,32.857142857142854,2564.1,8.35520938154897,2574.1073463500575,0.6222222222222222,0.37777777777777777,9.652,0,0,0
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,7,4,3,34.77,0.0,139.06,Medium,9,1,2,1,0,28.0,434.34,20.0,542.75,30.571428571428573,2506.43,13.226956602044975,2630.8380844640874,0.5714285714285714,0.42857142857142855,19.865714285714287,0,0,1
03-02-2025,3,2,0,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,12,8,4,42.2,0.0,337.63,Medium,13,1,2,1,0,4.0,139.06,41.0,7806.83,25.857142857142858,1439.4014285714288,14.690456895873735,1301.7589148459708,0.6666666666666666,0.3333333333333333,28.135833333333334,0,0,1
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,3,2,1,33.68,0.0,67.36,Medium,7,1,2,1,0,8.0,337.63,34.0,865.76,21.285714285714285,1325.344285714286,16.59030124012508,1392.2300818334274,0.6666666666666666,0.3333333333333333,22.453333333333333,0,0,1
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,6,5,1,48.21,0.067,224.98,Medium,10,1,2,1,0,2.0,67.36,29.0,2315.67,17.857142857142858,1026.6742857142858,17.19911404141284,1368.4210952268725,0.8333333333333334,0.16666666666666666,37.49666666666666,1,0,1
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,10,5,5,187.55,0.135,810.89,Medium,10,1,2,1,0,5.0,224.98,33.0,3401.86,13.857142857142858,656.5357142857143,16.32409845829751,883.3171862711121,0.5,0.5,81.089,1,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,33,27,6,86.95,0.0,2347.75,Medium,34,1,2,0,0,5.0,810.89,45.0,2581.49,11.285714285714286,623.1442857142857,11.220729116450618,798.7956930041089,0.8181818181818182,0.18181818181818182,71.14393939393939,0,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,50,33,17,128.86,0.0,4252.27,Medium,41,1,2,0,0,27.0,2347.75,28.0,434.34,12.0,1168.5628571428572,12.54325848148455,1574.8536344870754,0.66,0.34,85.04540000000001,0,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,40,26,14,43.48,0.0,1130.46,Medium,33,1,2,0,0,33.0,4252.27,4.0,139.06,15.142857142857142,1310.1914285714286,12.95413153436094,1510.085480443947,0.65,0.35,28.2615,0,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,38,23,15,198.52,0.0,4566.06,Medium,30,1,2,0,0,26.0,1130.46,8.0,337.63,17.285714285714285,1914.2528571428572,12.815541160563447,1861.125193045992,0.6052631578947368,0.39473684210526316,120.15947368421054,0,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,25,19,6,14.0,0.0,265.96,Medium,25,1,2,0,0,23.0,4566.06,2.0,67.36,19.714285714285715,1942.6242857142859,10.904346009952294,1829.5237748556071,0.76,0.24,10.638399999999999,0,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,57,54,3,34.81,0.0,1879.67,High,64,1,2,0,0,19.0,265.96,5.0,224.98,26.714285714285715,2179.0085714285715,14.885275562495611,1670.6017924032515,0.9473684210526315,0.05263157894736842,32.97666666666667,0,1,1
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,34,19,15,118.66,0.0,2254.59,Medium,25,1,2,0,0,54.0,1879.67,5.0,810.89,28.714285714285715,2385.2514285714287,12.175306782093651,1558.9351818194011,0.5588235294117647,0.4411764705882353,66.3114705882353,0,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,73,70,3,45.51,0.141,2736.13,High,82,1,2,0,0,19.0,2254.59,27.0,2347.75,34.857142857142854,2440.7342857142858,19.692880028312874,1564.2801533704167,0.958904109589041,0.0410958904109589,37.48123287671233,1,1,1
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,42,27,15,20.59,0.069,517.61,Medium,34,1,2,0,0,70.0,2736.13,33.0,4252.27,34.0,1907.2114285714288,19.916492328386216,1477.9520340596164,0.6428571428571429,0.35714285714285715,12.324047619047619,1,0,0
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,8,6,2,33.31,0.0,199.84,Medium,11,1,2,1,0,27.0,517.61,26.0,1130.46,31.142857142857142,1774.2657142857145,22.519832529192076,1596.5643197488923,0.75,0.25,24.98,0,0,1
03-03-2025,3,3,0,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,8,6,2,32.58,0.0,195.49,Medium,11,1,2,1,0,6.0,199.84,23.0,4566.06,28.714285714285715,1149.8985714285714,24.383835395019975,1100.2789707831496,0.75,0.25,24.43625,0,0,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Milk,Perishable,5,4,1,25.54,0.141,87.71,Medium,9,1,2,1,1,6.0,195.49,19.0,265.96,26.571428571428573,1124.4342857142858,25.98626010578888,1125.9100789710426,0.8,0.2,17.541999999999998,1,0,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Curd,Perishable,2,2,0,53.03,0.0,106.06,High,7,1,2,1,1,4.0,87.71,54.0,1879.67,19.142857142857142,871.0614285714286,24.210387381098588,1127.1913179880457,1.0,0.0,53.03,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Paneer,Perishable,6,6,0,192.28,0.0,1153.66,High,11,1,2,1,1,2.0,106.06,19.0,2254.59,17.285714285714285,713.7857142857143,24.716487653078108,967.4642712241355,1.0,0.0,192.27666666666667,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Rice,Non-Perishable,27,17,10,56.65,0.0,963.07,Medium,23,1,2,0,1,6.0,1153.66,70.0,2736.13,9.714285714285714,460.49142857142857,8.994707438530886,435.7145425401392,0.6296296296296297,0.37037037037037035,35.66925925925926,0,0,0
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,43,39,4,135.95,0.0,5302.14,High,47,1,2,0,1,17.0,963.07,27.0,517.61,11.428571428571429,1143.9957142857143,13.062122630684819,1884.459894920004,0.9069767441860465,0.09302325581395349,123.30558139534884,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,19,19,0,39.65,0.0,753.38,High,25,1,2,0,1,39.0,5302.14,6.0,199.84,13.285714285714286,1223.0728571428572,13.08579746282572,1849.527544858547,1.0,0.0,39.65157894736842,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,18,17,1,146.74,0.0,2494.57,High,23,1,2,0,1,19.0,753.38,6.0,195.49,14.857142857142858,1551.5128571428572,12.720437249148496,1840.7508185494535,0.9444444444444444,0.05555555555555555,138.58722222222224,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,38,34,4,22.21,0.0,755.14,Medium,42,1,2,0,1,17.0,2494.57,4.0,87.71,19.142857142857142,1646.8600000000004,13.483676197889224,1768.145678170591,0.8947368421052632,0.10526315789473684,19.872105263157895,0,0,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Snacks,Non-Perishable,35,35,0,41.66,0.142,1251.39,High,43,1,2,0,1,34.0,755.14,2.0,106.06,23.857142857142858,1810.4785714285715,12.198750911856681,1650.9072989261463,1.0,0.0,35.754000000000005,1,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Masala,Non-Perishable,60,60,0,83.35,0.0,5001.12,High,71,1,2,0,1,35.0,1251.39,6.0,1153.66,31.571428571428573,2360.1157142857146,15.618975028867325,1999.46011988951,1.0,0.0,83.352,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Sugar,Non-Perishable,77,63,14,49.79,0.0,3136.68,Medium,74,1,2,0,1,60.0,5001.12,17.0,963.07,38.142857142857146,2670.631428571429,17.966900784763176,1913.261609855699,0.8181818181818182,0.18181818181818182,40.73610389610389,0,0,0
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Salt,Non-Perishable,55,35,20,24.25,0.0,848.84,Medium,43,1,2,0,1,63.0,3136.68,39.0,5302.14,37.57142857142857,2034.4457142857143,17.998677200071697,1608.5387122463796,0.6363636363636364,0.36363636363636365,15.433454545454547,0,0,0
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Bread,Perishable,10,10,0,59.13,0.0,591.32,High,16,1,2,1,1,35.0,848.84,19.0,753.38,36.285714285714285,2011.2942857142857,19.779739513909053,1631.058514951331,1.0,0.0,59.132000000000005,0,1,1
04-01-2025,4,1,5,1,Weekend,0,STORE_001,Small,Urban,Eggs,Perishable,3,1,2,46.58,0.11,41.47,Low,6,1,2,1,1,10.0,591.32,17.0,2494.57,34.0,1660.8514285714286,23.03620339089466,1767.7241584820179,0.3333333333333333,0.6666666666666666,13.823333333333332,1,0,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,11,7,4,33.74,0.0,236.15,Medium,12,1,2,1,0,1.0,41.47,34.0,755.14,30.142857142857142,1586.7099999999998,25.195426644721138,1822.0901236217724,0.6363636363636364,0.36363636363636365,21.46818181818182,0,0,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,6,4,2,50.49,0.0,201.98,Medium,9,1,2,1,0,7.0,236.15,35.0,1251.39,25.714285714285715,1436.7942857142857,26.8682854291963,1895.9513501305646,0.6666666666666666,0.3333333333333333,33.663333333333334,0,0,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,6,5,1,232.86,0.0,1164.28,Medium,10,1,2,1,0,4.0,201.98,60.0,5001.12,17.857142857142858,888.6742857142856,22.92326744764347,1067.2852344438734,0.8333333333333334,0.16666666666666666,194.04666666666665,0,0,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,31,28,3,87.8,0.0,2458.53,High,35,1,2,0,0,5.0,1164.28,63.0,3136.68,12.857142857142858,791.7957142857142,13.18368399991157,834.6462023887215,0.9032258064516129,0.0967741935483871,79.30741935483871,0,1,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,41,38,3,146.73,0.0,5575.66,High,46,1,2,0,0,28.0,2458.53,35.0,848.84,13.285714285714286,1467.0557142857142,14.04414807804645,1994.5791819901706,0.926829268292683,0.07317073170731707,135.99170731707318,0,1,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,41,24,17,25.96,0.0,623.02,Medium,31,1,2,0,0,38.0,5575.66,10.0,591.32,15.285714285714286,1471.5842857142857,14.48809034706653,1992.2941704381687,0.5853658536585366,0.4146341463414634,15.19560975609756,0,0,0
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,19,17,2,137.2,0.0,2332.43,Medium,23,1,2,0,0,24.0,623.02,1.0,41.47,17.571428571428573,1798.8642857142856,13.049356853336286,1904.444777101341,0.8947368421052632,0.10526315789473684,122.75947368421052,0,0,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,32,32,0,20.35,0.0,651.33,High,40,1,2,0,0,17.0,2332.43,7.0,236.15,21.142857142857142,1858.1757142857143,13.094891770312223,1853.4469479581128,1.0,0.0,20.3540625,0,1,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,30,17,13,37.87,0.0,643.8,Medium,23,1,2,0,0,32.0,651.33,4.0,201.98,23.0,1921.292857142857,11.015141094572217,1794.2236598197974,0.5666666666666667,0.43333333333333335,21.459999999999997,0,0,0
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,37,32,5,45.47,0.0,1454.97,Medium,40,1,2,0,0,17.0,643.8,5.0,1164.28,26.857142857142858,1962.82,7.967194642795583,1777.0644456893897,0.8648648648648649,0.13513513513513514,39.32351351351351,0,0,0
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,30,30,0,47.41,0.0,1422.43,High,38,1,2,0,0,32.0,1454.97,28.0,2458.53,27.142857142857142,1814.8057142857142,8.050436249640386,1772.0366630599312,1.0,0.0,47.41433333333334,0,1,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,47,22,25,20.89,0.0,459.63,Low,29,1,2,0,0,30.0,1422.43,38.0,5575.66,24.857142857142858,1083.9442857142856,6.593647736738041,682.4039462531798,0.46808510638297873,0.5319148936170213,9.779361702127659,0,0,0
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,3,3,0,52.86,0.0,158.59,High,8,1,2,1,0,22.0,459.63,24.0,623.02,21.857142857142858,1017.5971428571429,10.605479266689967,753.5545355782051,1.0,0.0,52.86333333333334,0,1,1
04-02-2025,4,2,1,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,5,3,2,34.85,0.0,104.54,Medium,8,1,2,1,0,3.0,158.59,17.0,2332.43,19.857142857142858,699.3271428571428,12.772738827004076,548.1611657993345,0.6,0.4,20.908,0,0,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Milk,Perishable,6,4,2,28.95,0.0,115.81,Medium,9,1,2,1,0,3.0,104.54,32.0,651.33,15.857142857142858,622.8242857142858,12.720437249148485,591.6225855463776,0.6666666666666666,0.3333333333333333,19.301666666666666,0,0,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Curd,Perishable,11,10,1,40.25,0.0,402.55,High,16,1,2,1,0,4.0,115.81,17.0,643.8,14.857142857142858,588.3599999999999,12.889641466808051,597.1976185764164,0.9090909090909091,0.09090909090909091,36.595454545454544,0,1,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Paneer,Perishable,6,2,4,211.46,0.0,422.92,Low,7,1,2,1,0,10.0,402.55,32.0,1454.97,10.571428571428571,440.92428571428576,11.103410029613196,458.9964499447842,0.3333333333333333,0.6666666666666666,70.48666666666666,0,0,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Rice,Non-Perishable,46,33,13,73.82,0.0,2436.13,Medium,41,1,2,0,0,2.0,422.92,30.0,1422.43,11.0,585.7385714285714,12.000000000000025,830.1365931867048,0.717391304347826,0.2826086956521739,52.95934782608696,0,0,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,24,21,3,135.65,0.0,2848.55,Medium,28,1,2,0,0,33.0,2436.13,22.0,459.63,10.857142857142858,927.0128571428571,11.852265204432065,1184.897731377615,0.875,0.125,118.68958333333335,0,0,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Wheat Flour,Non-Perishable,24,11,13,31.84,0.0,350.27,Low,17,1,2,0,0,21.0,2848.55,3.0,158.59,12.0,954.3957142857143,11.343133018115727,1166.2479505356398,0.4583333333333333,0.5416666666666666,14.594583333333333,0,0,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Cooking Oil,Non-Perishable,61,55,6,192.33,0.0,10578.07,High,65,1,2,0,0,11.0,350.27,3.0,104.54,19.428571428571427,2450.6142857142854,18.946038661218374,3750.177054059613,0.9016393442622951,0.09836065573770492,173.41098360655738,0,1,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Biscuits,Non-Perishable,26,23,3,8.12,0.0,186.79,Medium,30,1,2,0,0,55.0,10578.07,4.0,115.81,22.142857142857142,2460.7542857142857,17.68642201830331,3742.9007740782067,0.8846153846153846,0.11538461538461539,7.184230769230769,0,0,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Snacks,Non-Perishable,37,26,11,25.15,0.0,653.83,Medium,33,1,2,0,0,23.0,186.79,10.0,402.55,24.428571428571427,2496.6514285714284,16.87065640747413,3721.01212678499,0.7027027027027027,0.2972972972972973,17.67108108108108,0,0,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Masala,Non-Perishable,56,41,15,42.17,0.0,1729.09,Medium,50,1,2,0,0,26.0,653.83,2.0,422.92,30.0,2683.247142857143,14.502873278538067,3631.359944307891,0.7321428571428571,0.26785714285714285,30.876607142857143,0,0,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Sugar,Non-Perishable,33,20,13,48.61,0.0,972.3,Medium,27,1,2,0,0,41.0,1729.09,33.0,2436.13,28.142857142857142,2474.128571428571,14.882076148044353,3689.6433765267366,0.6060606060606061,0.3939393939393939,29.46363636363636,0,0,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Salt,Non-Perishable,38,24,14,21.23,0.0,509.58,Medium,31,1,2,0,0,20.0,972.3,21.0,2848.55,28.571428571428573,2139.9900000000002,14.68397247406327,3755.407857667837,0.631578947368421,0.3684210526315789,13.41,0,0,0
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Bread,Perishable,11,7,4,53.19,0.0,372.32,Medium,12,1,2,1,0,24.0,509.58,11.0,350.27,28.0,2143.14,15.534906930308063,3753.665301133458,0.6363636363636364,0.36363636363636365,33.847272727272724,0,0,1
04-03-2025,4,3,1,0,Weekday,0,STORE_001,Small,Urban,Eggs,Perishable,4,3,1,37.98,0.0,113.95,Medium,8,1,2,1,0,7.0,372.32,55.0,10578.07,20.571428571428573,648.2657142857142,12.634043201566474,557.8296033395097,0.75,0.25,28.4875,0,0,1
05-01-2025,5,1,6,1,Weekend,0,STORE_001,Small,Urban,Milk,Perishable,11,11,0,22.42,0.0,246.65,High,17,1,2,1,1,3.0,113.95,23.0,186.79,18.857142857142858,656.8171428571429,13.056653111582268,549.979796105111,1.0,0.0,22.422727272727272,0,1,1
05-01-2025,5,1,6,1,Weekend,0,STORE_001,Small,Urban,Curd,Perishable,5,4,1,42.5,0.0,170.01,Medium,9,1,2,1,1,11.0,246.65,26.0,653.83,15.714285714285714,587.6999999999999,13.6834971859571,579.9998091953797,0.8,0.2,34.001999999999995,0,0,1
05-01-2025,5,1,6,1,Weekend,0,STORE_001,Small,Urban,Paneer,Perishable,3,2,1,235.83,0.0,471.66,Medium,7,1,2,1,1,4.0,170.01,41.0,1729.09,10.142857142857142,408.0671428571428,8.70686647477292,289.6023359548184,0.6666666666666666,0.3333333333333333,157.22,0,0,1
05-01-2025,5,1,6,1,Weekend,0,STORE_001,Small,Urban,Rice,Non-Perishable,37,35,2,69.2,0.0,2421.91,High,43,1,2,0,1,2.0,471.66,20.0,972.3,12.285714285714286,615.1542857142857,12.539461521058069,810.3729409939896,0.9459459459459459,0.05405405405405406,65.45702702702702,0,1,1
05-01-2025,5,1,6,1,Weekend,0,STORE_001,Small,Urban,Toor Dal,Non-Perishable,51,50,1,149.33,0.1,6720.82,High,60,1,2,0,1,35.0,2421.91,24.0,509.58,16.0,1502.4742857142858,18.850287354131606,2439.155462756575,0.9803921568627451,0.0196078431372549,131.7807843137255,1,1,1
